image_link,image_name,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/81fXBw+9DQL.jpg,81fXBw+9DQL.jpg,731432,item_weight,50.0 gram
https://m.media-amazon.com/images/I/61gBLW6Ie+L.jpg,61gBLW6Ie+L.jpg,844474,item_weight,2.11 pound
https://m.media-amazon.com/images/I/71h2JDU+dML.jpg,71h2JDU+dML.jpg,523149,item_weight,12.0 gram
https://m.media-amazon.com/images/I/81RVfCZPAAL.jpg,81RVfCZPAAL.jpg,375816,item_weight,34.0 gram
https://m.media-amazon.com/images/I/61RLnYdsgTL.jpg,61RLnYdsgTL.jpg,308856,item_weight,250 gram
https://m.media-amazon.com/images/I/61IuvLYlKwL.jpg,61IuvLYlKwL.jpg,299791,item_weight,51.0 gram
https://m.media-amazon.com/images/I/71vWkKaTX4L.jpg,71vWkKaTX4L.jpg,558374,item_weight,12.0 gram
https://m.media-amazon.com/images/I/51IaRlxZsLL.jpg,51IaRlxZsLL.jpg,281678,item_weight,43.2 gram
https://m.media-amazon.com/images/I/71zRZpoLsOL.jpg,71zRZpoLsOL.jpg,107694,item_weight,80.0 kilogram
https://m.media-amazon.com/images/I/61SIHdC7FrL.jpg,61SIHdC7FrL.jpg,523149,item_weight,7.1 gram
https://m.media-amazon.com/images/I/7186ZpVls5L.jpg,7186ZpVls5L.jpg,449805,item_weight,3.1 pound
https://m.media-amazon.com/images/I/71n0QubzXkS.jpg,71n0QubzXkS.jpg,459516,item_weight,100 gram
https://m.media-amazon.com/images/I/51sHzCPhwPL.jpg,51sHzCPhwPL.jpg,299791,item_weight,6 gram
https://m.media-amazon.com/images/I/91O+0kCd6DL.jpg,91O+0kCd6DL.jpg,993359,item_weight,400 gram
https://m.media-amazon.com/images/I/61Dfp7Q7J9L.jpg,61Dfp7Q7J9L.jpg,308856,item_weight,7 kilogram
https://m.media-amazon.com/images/I/61bzymf3UWL.jpg,61bzymf3UWL.jpg,365637,item_weight,170 gram
https://m.media-amazon.com/images/I/71rvfBlwBrL.jpg,71rvfBlwBrL.jpg,299791,item_weight,18.2 gram
https://m.media-amazon.com/images/I/81L+h++1kKL.jpg,81L+h++1kKL.jpg,731432,item_weight,48.0 milligram
https://m.media-amazon.com/images/I/51tF1r3vRgL.jpg,51tF1r3vRgL.jpg,459516,item_weight,"[12.0, 16.0] ounce"
https://m.media-amazon.com/images/I/71x5HYHUvmL.jpg,71x5HYHUvmL.jpg,329793,item_weight,1000.0 gram
https://m.media-amazon.com/images/I/51IUnUaQXcL.jpg,51IUnUaQXcL.jpg,978900,item_weight,1.0 pound
https://m.media-amazon.com/images/I/81FSHNYNyAL.jpg,81FSHNYNyAL.jpg,252782,item_weight,50.0 milligram
https://m.media-amazon.com/images/I/61FUx-f-hGL.jpg,61FUx-f-hGL.jpg,297918,item_weight,35.0 gram
https://m.media-amazon.com/images/I/817rZQ5gILL.jpg,817rZQ5gILL.jpg,993359,item_weight,50 gram
https://m.media-amazon.com/images/I/61cG40lWB1L.jpg,61cG40lWB1L.jpg,267482,item_weight,11.6 ounce
https://m.media-amazon.com/images/I/61bVDI4gW7L.jpg,61bVDI4gW7L.jpg,794161,item_weight,7.5 gram
https://m.media-amazon.com/images/I/81omkc2v4HL.jpg,81omkc2v4HL.jpg,922709,item_weight,0.33084947839046197 gram
https://m.media-amazon.com/images/I/81v7uE8dK6L.jpg,81v7uE8dK6L.jpg,487566,item_weight,160.0 gram
https://m.media-amazon.com/images/I/61-iG9f2hIL.jpg,61-iG9f2hIL.jpg,998545,item_weight,2.0 kilogram
https://m.media-amazon.com/images/I/71LISIsCvxL.jpg,71LISIsCvxL.jpg,731432,item_weight,3 gram
https://m.media-amazon.com/images/I/71INMjuD45L.jpg,71INMjuD45L.jpg,639090,item_weight,85.0 gram
https://m.media-amazon.com/images/I/61-Awg3XKWL.jpg,61-Awg3XKWL.jpg,529606,item_weight,8.0 ounce
https://m.media-amazon.com/images/I/81-gVuFwQVL.jpg,81-gVuFwQVL.jpg,487566,item_weight,220.0 gram
https://m.media-amazon.com/images/I/61ZG6z2twNL.jpg,61ZG6z2twNL.jpg,529606,item_weight,230 gram
https://m.media-amazon.com/images/I/71DmWjaqOZL.jpg,71DmWjaqOZL.jpg,731432,item_weight,8.5 gram
https://m.media-amazon.com/images/I/71anpO7gswL.jpg,71anpO7gswL.jpg,120219,maximum_weight_recommendation,4.0 pound
https://m.media-amazon.com/images/I/71J8+lHwFmL.jpg,71J8+lHwFmL.jpg,611510,maximum_weight_recommendation,350 pound
https://m.media-amazon.com/images/I/51w8x1a9KiL.jpg,51w8x1a9KiL.jpg,969033,maximum_weight_recommendation,35 pound
https://m.media-amazon.com/images/I/71kgM9Vb32L.jpg,71kgM9Vb32L.jpg,611510,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/81UAPYS0KpL.jpg,81UAPYS0KpL.jpg,751532,maximum_weight_recommendation,250 kilogram
https://m.media-amazon.com/images/I/71R95nkABbL.jpg,71R95nkABbL.jpg,221399,maximum_weight_recommendation,2 person
https://m.media-amazon.com/images/I/71sNPu8xh8L.jpg,71sNPu8xh8L.jpg,120219,maximum_weight_recommendation,7.0 pound
https://m.media-amazon.com/images/I/61YzJNTQ9FL.jpg,61YzJNTQ9FL.jpg,221399,maximum_weight_recommendation,240 kilogram
https://m.media-amazon.com/images/I/61LoMcE7VLL.jpg,61LoMcE7VLL.jpg,120219,maximum_weight_recommendation,3.0 gram
https://m.media-amazon.com/images/I/81V5VhsbXHS.jpg,81V5VhsbXHS.jpg,120219,maximum_weight_recommendation,100.0 gram
https://m.media-amazon.com/images/I/71N-RHemneL.jpg,71N-RHemneL.jpg,120219,maximum_weight_recommendation,2.1 gram
https://m.media-amazon.com/images/I/61idgPBNG9L.jpg,61idgPBNG9L.jpg,120219,maximum_weight_recommendation,123.0 gram
https://m.media-amazon.com/images/I/61kFvEK54yL.jpg,61kFvEK54yL.jpg,120219,maximum_weight_recommendation,17.0 gram
https://m.media-amazon.com/images/I/51hEKUzSEVL.jpg,51hEKUzSEVL.jpg,611510,maximum_weight_recommendation,350 pound
https://m.media-amazon.com/images/I/61jfOnF8DyL.jpg,61jfOnF8DyL.jpg,120219,maximum_weight_recommendation,7.0 kilogram
https://m.media-amazon.com/images/I/81uYnbA3O+L.jpg,81uYnbA3O+L.jpg,658003,maximum_weight_recommendation,0.66 pound
https://m.media-amazon.com/images/I/51I6ch0UcPL.jpg,51I6ch0UcPL.jpg,178958,maximum_weight_recommendation,10 kilogram
https://m.media-amazon.com/images/I/51gftlIWqCS.jpg,51gftlIWqCS.jpg,120219,maximum_weight_recommendation,20.0 pound
https://m.media-amazon.com/images/I/612YOqEG2hL.jpg,612YOqEG2hL.jpg,120219,maximum_weight_recommendation,195.0 ton
https://m.media-amazon.com/images/I/71n4iqvfLZL.jpg,71n4iqvfLZL.jpg,120219,maximum_weight_recommendation,500.0 gram
https://m.media-amazon.com/images/I/91hoEv2srtL.jpg,91hoEv2srtL.jpg,918474,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/71SG-V+Em8S.jpg,71SG-V+Em8S.jpg,221399,maximum_weight_recommendation,150 kilogram
https://m.media-amazon.com/images/I/61r13ptQSWL.jpg,61r13ptQSWL.jpg,120219,maximum_weight_recommendation,5.0 kilogram
https://m.media-amazon.com/images/I/510p1XcjsdL.jpg,510p1XcjsdL.jpg,120219,maximum_weight_recommendation,400.0 milligram
https://m.media-amazon.com/images/I/81ZbJWHRilL.jpg,81ZbJWHRilL.jpg,446789,maximum_weight_recommendation,250 kilogram
https://m.media-amazon.com/images/I/71hsHpbRkgL.jpg,71hsHpbRkgL.jpg,120219,maximum_weight_recommendation,1.0 gram
https://m.media-amazon.com/images/I/61sQqTLh5dL.jpg,61sQqTLh5dL.jpg,120219,maximum_weight_recommendation,100.0 gram
https://m.media-amazon.com/images/I/71QpIXX+pEL.jpg,71QpIXX+pEL.jpg,221399,maximum_weight_recommendation,1 person
https://m.media-amazon.com/images/I/51xtpdHdPIS.jpg,51xtpdHdPIS.jpg,120219,maximum_weight_recommendation,3.0 ton
https://m.media-amazon.com/images/I/81o9oWpWPcL.jpg,81o9oWpWPcL.jpg,801829,maximum_weight_recommendation,100.0 kilogram
https://m.media-amazon.com/images/I/81j77cjLZuL.jpg,81j77cjLZuL.jpg,801829,maximum_weight_recommendation,350 pound
https://m.media-amazon.com/images/I/81lbhRdvFFL.jpg,81lbhRdvFFL.jpg,801829,maximum_weight_recommendation,140 gram
https://m.media-amazon.com/images/I/8118bOPmXLL.jpg,8118bOPmXLL.jpg,969033,maximum_weight_recommendation,95 kilogram
https://m.media-amazon.com/images/I/81BbDOjBIEL.jpg,81BbDOjBIEL.jpg,120219,maximum_weight_recommendation,2.16 pound
https://m.media-amazon.com/images/I/81hBY4J5F3L.jpg,81hBY4J5F3L.jpg,446789,maximum_weight_recommendation,300 kilogram
https://m.media-amazon.com/images/I/81qiCUmNqBL.jpg,81qiCUmNqBL.jpg,751532,maximum_weight_recommendation,250 kilogram
https://m.media-amazon.com/images/I/61QCws7v35L.jpg,61QCws7v35L.jpg,611510,maximum_weight_recommendation,286 pound
https://m.media-amazon.com/images/I/81y1zM+T52L.jpg,81y1zM+T52L.jpg,120219,maximum_weight_recommendation,1.7 kilogram
https://m.media-amazon.com/images/I/91FLDj9ptwL.jpg,91FLDj9ptwL.jpg,488883,maximum_weight_recommendation,250.0 pound
https://m.media-amazon.com/images/I/61um8OmuyuL.jpg,61um8OmuyuL.jpg,918474,maximum_weight_recommendation,150 kilogram
https://m.media-amazon.com/images/I/61q3C7Vx3+L.jpg,61q3C7Vx3+L.jpg,221399,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/71wwLiXj0sL.jpg,71wwLiXj0sL.jpg,801829,maximum_weight_recommendation,300 pound
https://m.media-amazon.com/images/I/71x8RtrPtjL.jpg,71x8RtrPtjL.jpg,801829,maximum_weight_recommendation,352.0 pound
https://m.media-amazon.com/images/I/71DFKTARQxL.jpg,71DFKTARQxL.jpg,801829,maximum_weight_recommendation,150 kilogram
https://m.media-amazon.com/images/I/719KcQ8mVyS.jpg,719KcQ8mVyS.jpg,204245,maximum_weight_recommendation,60 kilogram
https://m.media-amazon.com/images/I/61V8KhfqoGL.jpg,61V8KhfqoGL.jpg,462757,maximum_weight_recommendation,120 kilogram
https://m.media-amazon.com/images/I/61zyIGelLUL.jpg,61zyIGelLUL.jpg,611510,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/71AfgmqDL8L.jpg,71AfgmqDL8L.jpg,120219,maximum_weight_recommendation,7.5 pound
https://m.media-amazon.com/images/I/71X-CafhaML.jpg,71X-CafhaML.jpg,446789,maximum_weight_recommendation,800 pound
https://m.media-amazon.com/images/I/51lwL3duaTL.jpg,51lwL3duaTL.jpg,221399,maximum_weight_recommendation,200 kilogram
https://m.media-amazon.com/images/I/71ux04y-rzL.jpg,71ux04y-rzL.jpg,969033,maximum_weight_recommendation,0 pound to 1pound
https://m.media-amazon.com/images/I/61QdjKipc1L.jpg,61QdjKipc1L.jpg,704724,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/71yFj-xETHL.jpg,71yFj-xETHL.jpg,120219,maximum_weight_recommendation,1.0 ton
https://m.media-amazon.com/images/I/71hvZNgjfWL.jpg,71hvZNgjfWL.jpg,120219,maximum_weight_recommendation,5.0 ton
https://m.media-amazon.com/images/I/81kgAVM7+HL.jpg,81kgAVM7+HL.jpg,488883,maximum_weight_recommendation,400 pound
https://m.media-amazon.com/images/I/618izReWiqL.jpg,618izReWiqL.jpg,704724,maximum_weight_recommendation,4 kilogram
https://m.media-amazon.com/images/I/8116WTcA5XL.jpg,8116WTcA5XL.jpg,120219,maximum_weight_recommendation,17.0 gram
https://m.media-amazon.com/images/I/71B2C8bqKIL.jpg,71B2C8bqKIL.jpg,156839,maximum_weight_recommendation,44 pound
https://m.media-amazon.com/images/I/51V6ToPjlML.jpg,51V6ToPjlML.jpg,524117,maximum_weight_recommendation,11.0 ton
https://m.media-amazon.com/images/I/71oCXume6aL.jpg,71oCXume6aL.jpg,969033,maximum_weight_recommendation,25 pound
https://m.media-amazon.com/images/I/71WLOSbXGpL.jpg,71WLOSbXGpL.jpg,120219,maximum_weight_recommendation,0.924 pound
https://m.media-amazon.com/images/I/71nGSoCQwdL.jpg,71nGSoCQwdL.jpg,801829,maximum_weight_recommendation,50 kilogram
https://m.media-amazon.com/images/I/71dqz-NDHGL.jpg,71dqz-NDHGL.jpg,120219,maximum_weight_recommendation,30.0 pound
https://m.media-amazon.com/images/I/81eIZnkcVrL.jpg,81eIZnkcVrL.jpg,801829,maximum_weight_recommendation,115 kilogram
https://m.media-amazon.com/images/I/61em4THU72L.jpg,61em4THU72L.jpg,171418,maximum_weight_recommendation,30 kilogram
https://m.media-amazon.com/images/I/618wYhtU3IL.jpg,618wYhtU3IL.jpg,120219,maximum_weight_recommendation,120.0 ton
https://m.media-amazon.com/images/I/61VXiUWl49L.jpg,61VXiUWl49L.jpg,801829,maximum_weight_recommendation,350 pound
https://m.media-amazon.com/images/I/813MnhPxhqL.jpg,813MnhPxhqL.jpg,221399,maximum_weight_recommendation,330 pound
https://m.media-amazon.com/images/I/81saEAhLYvL.jpg,81saEAhLYvL.jpg,120219,maximum_weight_recommendation,20.0 pound
https://m.media-amazon.com/images/I/61x5ATMbh0L.jpg,61x5ATMbh0L.jpg,221399,maximum_weight_recommendation,120 kilogram
https://m.media-amazon.com/images/I/81mMBGB6ZrS.jpg,81mMBGB6ZrS.jpg,120219,maximum_weight_recommendation,5.0 kilogram
https://m.media-amazon.com/images/I/61OZsYRzBLL.jpg,61OZsYRzBLL.jpg,156839,maximum_weight_recommendation,15 pound
https://m.media-amazon.com/images/I/91UhpyUAQ+L.jpg,91UhpyUAQ+L.jpg,221399,maximum_weight_recommendation,480 pound
https://m.media-amazon.com/images/I/51HgQ2Zhy5L.jpg,51HgQ2Zhy5L.jpg,120219,maximum_weight_recommendation,3.0 gram
https://m.media-amazon.com/images/I/81F36ApO2uL.jpg,81F36ApO2uL.jpg,120219,maximum_weight_recommendation,16.0 kilogram
https://m.media-amazon.com/images/I/51bWRu1yExL.jpg,51bWRu1yExL.jpg,611510,maximum_weight_recommendation,286 pound
https://m.media-amazon.com/images/I/61k0EbVw8FL.jpg,61k0EbVw8FL.jpg,611510,maximum_weight_recommendation,120 kilogram
https://m.media-amazon.com/images/I/71zSypWgQRL.jpg,71zSypWgQRL.jpg,462757,maximum_weight_recommendation,110 kilogram
https://m.media-amazon.com/images/I/71rE-ajo7QL.jpg,71rE-ajo7QL.jpg,120219,maximum_weight_recommendation,40.0 pound
https://m.media-amazon.com/images/I/51-fQElUKQL.jpg,51-fQElUKQL.jpg,462757,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/61bh39XwruL.jpg,61bh39XwruL.jpg,120219,maximum_weight_recommendation,65.0 ton
https://m.media-amazon.com/images/I/81ljtpl7d1L.jpg,81ljtpl7d1L.jpg,120219,maximum_weight_recommendation,12.0 ounce
https://m.media-amazon.com/images/I/61hAK-p6kjL.jpg,61hAK-p6kjL.jpg,462757,maximum_weight_recommendation,110 kilogram
https://m.media-amazon.com/images/I/61ogiKG0enL.jpg,61ogiKG0enL.jpg,120219,maximum_weight_recommendation,20.0 kilogram
https://m.media-amazon.com/images/I/61c9OnVFqNL.jpg,61c9OnVFqNL.jpg,120219,maximum_weight_recommendation,1.0 ounce
https://m.media-amazon.com/images/I/71hjVWggArL.jpg,71hjVWggArL.jpg,801829,maximum_weight_recommendation,150 kilogram
https://m.media-amazon.com/images/I/61tqgiYppyL.jpg,61tqgiYppyL.jpg,120219,maximum_weight_recommendation,2.0 gram
https://m.media-amazon.com/images/I/71bWEGxFusL.jpg,71bWEGxFusL.jpg,171418,maximum_weight_recommendation,18 kilogram
https://m.media-amazon.com/images/I/51DE+1G2B+L.jpg,51DE+1G2B+L.jpg,704724,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/81-7pRRxFyL.jpg,81-7pRRxFyL.jpg,120219,maximum_weight_recommendation,100.0 gram
https://m.media-amazon.com/images/I/61FK4LydIxL.jpg,61FK4LydIxL.jpg,120219,maximum_weight_recommendation,7.0 ounce
https://m.media-amazon.com/images/I/61NxwBiYV-L.jpg,61NxwBiYV-L.jpg,120219,maximum_weight_recommendation,3.0 ton
https://m.media-amazon.com/images/I/61vmYDOez4L.jpg,61vmYDOez4L.jpg,120219,maximum_weight_recommendation,0.15 kilogram
https://m.media-amazon.com/images/I/81nwWiur5TL.jpg,81nwWiur5TL.jpg,120219,maximum_weight_recommendation,96.85 ton
https://m.media-amazon.com/images/I/81MXo8Z23lL.jpg,81MXo8Z23lL.jpg,611510,maximum_weight_recommendation,110 kilogram
https://m.media-amazon.com/images/I/61O0ZY7QO0L.jpg,61O0ZY7QO0L.jpg,120219,maximum_weight_recommendation,337.0 gram
https://m.media-amazon.com/images/I/81cy34OcFnL.jpg,81cy34OcFnL.jpg,488883,maximum_weight_recommendation,400 pound
https://m.media-amazon.com/images/I/71fRWsS1XwL.jpg,71fRWsS1XwL.jpg,446789,maximum_weight_recommendation,250 kilogram
https://m.media-amazon.com/images/I/61-VGaXxEIL.jpg,61-VGaXxEIL.jpg,120219,maximum_weight_recommendation,1.0 gram
https://m.media-amazon.com/images/I/81q-hHeiy3L.jpg,81q-hHeiy3L.jpg,488883,maximum_weight_recommendation,1.1 kilogram
https://m.media-amazon.com/images/I/61wrkFNthRL.jpg,61wrkFNthRL.jpg,801829,maximum_weight_recommendation,105 kilogram
https://m.media-amazon.com/images/I/71KuBjFzv8L.jpg,71KuBjFzv8L.jpg,221399,maximum_weight_recommendation,150 kilogram
https://m.media-amazon.com/images/I/719PUaYBXlL.jpg,719PUaYBXlL.jpg,171418,maximum_weight_recommendation,7.1 kilogram
https://m.media-amazon.com/images/I/81dI0h0HQKL.jpg,81dI0h0HQKL.jpg,120219,maximum_weight_recommendation,50.0 gram
https://m.media-amazon.com/images/I/61zeCqP6i5L.jpg,61zeCqP6i5L.jpg,171418,maximum_weight_recommendation,10 kilogram
https://m.media-amazon.com/images/I/61bs+VJdv+L.jpg,61bs+VJdv+L.jpg,918474,maximum_weight_recommendation,130 kilogram
https://m.media-amazon.com/images/I/71GK6hoI22L.jpg,71GK6hoI22L.jpg,171418,maximum_weight_recommendation,37 pound
https://m.media-amazon.com/images/I/81XM5cOsOaL.jpg,81XM5cOsOaL.jpg,918474,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/71ihSsgr28L.jpg,71ihSsgr28L.jpg,120219,maximum_weight_recommendation,2021.0 milligram
https://m.media-amazon.com/images/I/81crMQ1wLVL.jpg,81crMQ1wLVL.jpg,120219,maximum_weight_recommendation,5.0 kilogram
https://m.media-amazon.com/images/I/71CcWKy-3HL.jpg,71CcWKy-3HL.jpg,801829,maximum_weight_recommendation,350.0 pound
https://m.media-amazon.com/images/I/715LYBCT6bL.jpg,715LYBCT6bL.jpg,120219,maximum_weight_recommendation,300.0 ton
https://m.media-amazon.com/images/I/719ggjQhGnL.jpg,719ggjQhGnL.jpg,120219,maximum_weight_recommendation,200.0 gram
https://m.media-amazon.com/images/I/71XWeGWdSVS.jpg,71XWeGWdSVS.jpg,120219,maximum_weight_recommendation,22.0 pound
https://m.media-amazon.com/images/I/71kazQp5HRL.jpg,71kazQp5HRL.jpg,611510,maximum_weight_recommendation,110 kilogram
https://m.media-amazon.com/images/I/81V732Wg8xL.jpg,81V732Wg8xL.jpg,120219,maximum_weight_recommendation,20.0 kilogram
https://m.media-amazon.com/images/I/71mVlugJ4UL.jpg,71mVlugJ4UL.jpg,704724,maximum_weight_recommendation,100 kilogram
https://m.media-amazon.com/images/I/71A-5ipdkAL.jpg,71A-5ipdkAL.jpg,751532,maximum_weight_recommendation,700 pound
https://m.media-amazon.com/images/I/51Qaj2rzMkL.jpg,51Qaj2rzMkL.jpg,462757,maximum_weight_recommendation,130 kilogram
https://m.media-amazon.com/images/I/81XPPKT3roL.jpg,81XPPKT3roL.jpg,120219,maximum_weight_recommendation,0.0 ounce
https://m.media-amazon.com/images/I/61Qelaw3n-L.jpg,61Qelaw3n-L.jpg,969033,maximum_weight_recommendation,50 kilogram
https://m.media-amazon.com/images/I/61JG-BCuxqL.jpg,61JG-BCuxqL.jpg,120219,maximum_weight_recommendation,96.0 gram
https://m.media-amazon.com/images/I/71hEVM1NToL.jpg,71hEVM1NToL.jpg,120219,maximum_weight_recommendation,100.0 gram
https://m.media-amazon.com/images/I/71VrgVu7YTL.jpg,71VrgVu7YTL.jpg,150913,maximum_weight_recommendation,25 kilogram
https://m.media-amazon.com/images/I/71voV4I5S3L.jpg,71voV4I5S3L.jpg,120219,maximum_weight_recommendation,6.0 ton
https://m.media-amazon.com/images/I/81M+LNYxNyL.jpg,81M+LNYxNyL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/41qDdRo6EJL.jpg,41qDdRo6EJL.jpg,752266,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/71PD2oyETuL.jpg,71PD2oyETuL.jpg,641642,voltage,31.0 volt
https://m.media-amazon.com/images/I/81P9nGvgcGL.jpg,81P9nGvgcGL.jpg,306956,voltage,230.0 volt
https://m.media-amazon.com/images/I/81OuPv8f76L.jpg,81OuPv8f76L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/41waBWCJLbL.jpg,41waBWCJLbL.jpg,648011,voltage,230.0 volt
https://m.media-amazon.com/images/I/51-8rtC8kzL.jpg,51-8rtC8kzL.jpg,271537,voltage,18.0 volt
https://m.media-amazon.com/images/I/71MF66ohicS.jpg,71MF66ohicS.jpg,983323,voltage,5.0 volt
https://m.media-amazon.com/images/I/61bTZNhlTEL.jpg,61bTZNhlTEL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/71cGq1lWiCL.jpg,71cGq1lWiCL.jpg,709627,voltage,20.0 volt
https://m.media-amazon.com/images/I/61rbdGlNctL.jpg,61rbdGlNctL.jpg,271537,voltage,"[120.0, 127.0] volt"
https://m.media-amazon.com/images/I/61NW78Xtp8L.jpg,61NW78Xtp8L.jpg,648011,voltage,110.0 volt
https://m.media-amazon.com/images/I/71Mv9Jgp1rL.jpg,71Mv9Jgp1rL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/711yOeZlPbL.jpg,711yOeZlPbL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/712ENc-RXOL.jpg,712ENc-RXOL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61Y+qqF0-kL.jpg,61Y+qqF0-kL.jpg,752266,voltage,1.2 volt
https://m.media-amazon.com/images/I/91m2kiHxNeL.jpg,91m2kiHxNeL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61ghMugUP8L.jpg,61ghMugUP8L.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71e3HSFfrbL.jpg,71e3HSFfrbL.jpg,186035,voltage,5.0 volt
https://m.media-amazon.com/images/I/61AEHrjp7OL.jpg,61AEHrjp7OL.jpg,709627,voltage,1.2 volt
https://m.media-amazon.com/images/I/61SjjSV8QkL.jpg,61SjjSV8QkL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61YvjFkwVTS.jpg,61YvjFkwVTS.jpg,952353,voltage,5.0 volt
https://m.media-amazon.com/images/I/61wdOzYVsjL.jpg,61wdOzYVsjL.jpg,752266,voltage,4.5 volt
https://m.media-amazon.com/images/I/81rPRyMts-L.jpg,81rPRyMts-L.jpg,267182,voltage,12.0 volt
https://m.media-amazon.com/images/I/71AeONNGhnL.jpg,71AeONNGhnL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/61u6C+dgvBL.jpg,61u6C+dgvBL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/61WmMxx56GL.jpg,61WmMxx56GL.jpg,709627,voltage,3.82 volt
https://m.media-amazon.com/images/I/71BrH3xp28L.jpg,71BrH3xp28L.jpg,271537,voltage,0.9565217391304348 volt
https://m.media-amazon.com/images/I/71jvc8zKRML.jpg,71jvc8zKRML.jpg,986984,voltage,3.7 volt
https://m.media-amazon.com/images/I/71Bz4H3susL.jpg,71Bz4H3susL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/61CSVNXeuOL.jpg,61CSVNXeuOL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61wBaO-MFsL.jpg,61wBaO-MFsL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71DoyKRfBVL.jpg,71DoyKRfBVL.jpg,752266,voltage,"[110.0, 130.0] volt"
https://m.media-amazon.com/images/I/71-6PZjwE5L.jpg,71-6PZjwE5L.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71u-CmBkPoL.jpg,71u-CmBkPoL.jpg,752266,voltage,6.0 volt
https://m.media-amazon.com/images/I/61UGyk6-YBL.jpg,61UGyk6-YBL.jpg,641642,voltage,2.0 volt
https://m.media-amazon.com/images/I/71qR71+lRUL.jpg,71qR71+lRUL.jpg,928606,voltage,24.0 volt
https://m.media-amazon.com/images/I/61xDVlEhgTL.jpg,61xDVlEhgTL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/61qlwRrX9DL.jpg,61qlwRrX9DL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/41hsmU5JpyL.jpg,41hsmU5JpyL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/61eilSYjwRL.jpg,61eilSYjwRL.jpg,271537,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/717mz148GlL.jpg,717mz148GlL.jpg,709627,voltage,3.82 volt
https://m.media-amazon.com/images/I/61pUCQvwuSL.jpg,61pUCQvwuSL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/71vB4g2UOQL.jpg,71vB4g2UOQL.jpg,186035,voltage,"[5.0, 20.0] volt"
https://m.media-amazon.com/images/I/81-UkWts9LL.jpg,81-UkWts9LL.jpg,641642,voltage,120.0 volt
https://m.media-amazon.com/images/I/811OlcUQ0hL.jpg,811OlcUQ0hL.jpg,501250,voltage,120.0 volt
https://m.media-amazon.com/images/I/61y0l3po2RL.jpg,61y0l3po2RL.jpg,860821,voltage,220.0 volt
https://m.media-amazon.com/images/I/51T8P9m11lL.jpg,51T8P9m11lL.jpg,709627,voltage,14.4 volt
https://m.media-amazon.com/images/I/71xulYyji7L.jpg,71xulYyji7L.jpg,752266,voltage,"[12.0, 24.0] volt"
https://m.media-amazon.com/images/I/61sQbF3hNWL.jpg,61sQbF3hNWL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/81wNWgWoIEL.jpg,81wNWgWoIEL.jpg,267182,voltage,0.5 volt
https://m.media-amazon.com/images/I/61wSKgKaQ0L.jpg,61wSKgKaQ0L.jpg,752266,voltage,"[110.0, 240.0] volt"
https://m.media-amazon.com/images/I/51nKWU9y-DL.jpg,51nKWU9y-DL.jpg,648011,voltage,220.0 volt
https://m.media-amazon.com/images/I/41DW2-PcE5L.jpg,41DW2-PcE5L.jpg,752266,voltage,9.0 volt
https://m.media-amazon.com/images/I/71CvMDRviiL.jpg,71CvMDRviiL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71hUgduymVS.jpg,71hUgduymVS.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/71a2rs6tChL.jpg,71a2rs6tChL.jpg,641642,voltage,1.2 volt
